Country,City,Operator Name,He Photon And Electron Beam Rt,Proton Ion Therapy,XRay Generator,Brachy Therapy Inc El,Last Update,Latitude,Longitude
Austria,Vienna,Amethyst Radiotherapy Austria GmbH,1,0,0,0,2021.0,47.516231,14.550072
Austria,Voecklabruck,Salzkammergutklinikum/Voecklabruck,2,0,0,0,2018.0,48.00287,13.639137
Austria,Wien,Kaiser Franz Josef Spital,2,0,0,0,2018.0,48.1741674,16.3507732
Austria,Wiener Neustadt,Landesklinikum Wiener Neustadt,3,0,1,1,2018.0,47.8154915,16.2482113
Austria,Wiener Neustadt,EBG MedAustron GmbH,0,1,0,0,2021.0,47.8361492,16.2553236
Azerbaijan,Baku,National Center of Oncology,8,0,1,1,2023.0,40.4008678,49.8042972
Azerbaijan,Ganja,Ganja Hospital of Oncology,1,0,0,0,2018.0,40.694746422216,46.3661262198636
Azerbaijan,Nakhchivan,Nakhchivan Oncology centre,1,0,0,0,2018.0,39.2009126,45.4082269
Bahamas,Nassau,Radiation Therapy Services Bahamas Limited,1,0,0,1,2025.0,25.03428,-77.39628
Barbados,St.Michael,Queen Elizabeth Hospital,1,0,0,1,2023.0,52.451853,-1.9430371
Belarus,Baranovichi,Baranovichi Central Clinic Oncology Dispensary,2,0,1,0,2022.0,53.132139,26.0166026
Belarus,Bobruisk,Bobruisk Interregional Oncology Hospital,1,0,1,0,2019.0,53.1450386,29.2355135
Belarus,Brest,Brest Regional Oncological Dispensary,3,0,1,2,2024.0,52.5296641,25.460648
Belarus,Gomel,Gomel Regional Clinical Oncology Hospital,3,0,1,2,2024.0,52.4313388,30.99367
Belarus,Grodno,Grodno University Clinic,1,0,0,1,2021.0,53.6687634,23.8222673
Belarus,Liasny,N.N. Alexandrov National Cancer Centre of Belarus,5,0,0,4,2024.0,54.0045926,27.6883864
Belarus,Minsk,Minsk City Clinical Oncology Center,7,0,2,3,2024.0,53.9006011,27.558972
Belarus,Minsk,"Minsk Scientific-Practical Center of Surgery, Transplantation and Hematology",1,0,0,0,2019.0,53.9006011,27.558972
Belarus,Mogilev,Mogilev Regional Oncological Dispensary,3,0,1,2,2022.0,53.5101791,30.4006443
Belarus,Mozyr,Mozyr Municipal Oncology Center,0,0,1,0,2022.0,52.0366919,29.2195237
Belarus,Pinsk,Pinsk Interregional Oncology Clinic,1,0,2,0,2019.0,52.1181686,26.1016778
Belarus,Polotsk,Polotsk Interregional Oncology Hospital,1,0,1,1,2021.0,55.4845795,28.7781625
Belarus,Vitebsk,Vitebsk Regional Clinical Oncology Hospital,3,0,0,2,2024.0,55.2959833,28.7583626
Belgium,Aalst,Onze-Lieve-Vrouwziekenhuis,6,0,0,1,2019.0,50.9431341,4.0554168
Belgium,Aalst,Universitair Ziekenhuis (UZ) Brussel - Campus Aalst (ASZ ),2,0,0,0,2023.0,50.9349397,4.0193137
Belgium,Antwerpen,Iridium kankernetwerk - Campus GZA Sint-Augustinus,4,0,0,1,2019.0,51.2211097,4.3997081
Belgium,Antwerpen,Iridium Kankernetwerk -Campus Jan Palfijn,2,0,0,0,2019.0,51.2583231,4.451958
Belgium,Baudour,Centre Hospitalier EpiCURA,2,0,0,0,2019.0,50.6345789,3.776255
Belgium,Brasschaat,Iridium Kankernetwerk - Campus KLINA,2,0,0,0,2019.0,51.2900693,4.4917295
Belgium,Brugge,Algemeen Ziekenhuis (AZ) Sint-Jan,4,0,0,0,2019.0,51.2201147,3.1934588
Belgium,Brussels,CHIREC Hôpital Delta,2,0,0,0,2019.0,50.8162718,4.3999005
Belgium,Brussels,Clinique St Jean,2,0,0,0,2019.0,50.8543172,4.3603786
Belgium,Brussels,Cliniques de l'Europe/Europaziekenhuizen - Campus Ste-Elisabeth,2,0,0,2,2019.0,50.8467372,4.352493
Belgium,Brussels,Institut Jules Bordet,5,0,0,2,2019.0,50.8126844,4.26241
Belgium,Brussels,Institut Jules Bordet - Campus Hôpital Erasme,1,0,0,0,2021.0,50.8126844,4.26241
Belgium,Brussels,UCL - Cliniques Universitaires St. Luc,3,0,0,2,2019.0,50.6696767,4.615875
Belgium,Brussels,Universitair Ziekenhuis (UZ) Brussel - Campus Jette,5,0,0,0,2019.0,50.8878137,4.308604
Belgium,Charleroi,Grand Hopital de Charleroi - Saint-Joseph,2,0,0,1,2019.0,50.4174263,4.4811755
Belgium,Genk,Limburgs Oncologisch Centrum (LOC) - Campus Sint-Jan,2,0,0,0,2019.0,50.9654864,5.5001456
Belgium,Gent,Universitair Ziekenhuis (UZ) Gent,4,0,0,1,2019.0,51.0243683,3.7261567
Belgium,Gent,AZ Sint-Lucas,3,0,0,3,2019.0,51.1851255,3.2491382
Belgium,Haine-Saint-Paul,Centre Hospitalier Jolimont,2,0,0,1,2019.0,50.4638005,4.1962644
Belgium,Hasselt,Limburgs Oncologisch Centrum (LOC) - Campus Virga Jesse,3,0,0,2,2019.0,50.9259226,5.3424497
Belgium,Kortrijk,AZ Groeninge,4,0,0,1,2019.0,50.801564,3.265173
Belgium,La Louvière,Centre hospitalier Universitaire de Charleroi (CHU) - Campus Centre Hospitalier Universitaire de Tivoli,2,0,0,0,2019.0,50.408128,4.4476076
Belgium,Leuven,Universitair Ziekenhuis (UZ) Leuven - Campus Gasthuisberg,5,1,0,2,2021.0,50.8786072,4.6743503
Belgium,Libramont,Centre Hospitalier Universitaire (CHU) de Liège - Campus Centre Hospitalia Vivalia,1,0,0,0,2019.0,50.5732612,5.5675615
Belgium,Liege,Centre Hospitalier Universitaire (CHU) de Liege - Site du Sart Tilman,3,0,0,2,2019.0,50.5732612,5.5675615
Belgium,Liege,Centre Hospitalier Universitaire (CHU) Sart Tilman - Campus Clinique Saint-Joseph (CHC),1,0,0,0,2019.0,50.5910666,5.5713304
Belgium,Liege,Centre Hospitalier Universitaire (CHU) de Liège - Campus Centre Hospitalier Regional de la Citadelle,1,0,0,0,2019.0,50.6519752,5.5769394
Belgium,Mechelen,Algemeen Ziekenhuis (AZ) Sint-Maarten,2,0,0,0,2021.0,51.0515293,4.4757471
Belgium,Montigny-le-Tilleul,Centre Hospitalier Universitaire (CHU) de Charleroi - Hôpital André Vésale,4,0,0,1,2019.0,50.3619358,4.3641981
Belgium,Mouscron,Clinique et Maternité Saint-Elisabeth - Campus Centre Hospitalier de Mouscron,2,0,0,2,2019.0,50.748264,3.2256382
Belgium,Namur,CHU UCL Namur Site Sainte-Elisabeth,4,0,1,1,2019.0,50.4601251,4.8446435
Belgium,Ottignies,UCL - Cliniques Universitaires Saint-Luc - Campus Clinique Saint-Pierre,2,0,0,1,2019.0,50.666357,4.5690502
Belgium,Roeselare,AZ Delta Roeselare,3,0,0,1,2019.0,50.9539259,3.1233303
Belgium,Sint-Niklaas,Iridium Kankernetwerk - Site AZ Nikolaas,2,0,0,0,2019.0,51.1613559,4.1501971
Belgium,Turnhout,Algemeen Ziekenhuis (AZ) Turnhout - Sint-Elisabeth,2,0,0,1,2019.0,51.31337,4.9413264
Belgium,Verviers,Centre Hospitalier Peltzer - La Tourelle,3,0,1,1,2019.0,50.5825055,5.8598157
Bermuda,Paget,Bermuda Cancer and Health Centre,1,0,0,0,2024.0,32.2892694,-64.7653723
Bolivia,Cochabamba,Instituto Oncológico Nacional de la Caja Petrolera de Salud,2,0,0,1,2023.0,-17.4119027,-66.1622962
Bolivia,El Alto,Centro Privado de Radioterapia IBRO,1,0,0,1,2023.0,-16.5106118,-68.1671862
Bolivia,El Alto,Centro Medicina Nuclear Y Radioterapia El Alto-Agencia Boliviana de Energia Nuclear,2,0,0,1,2023.0,-16.5949375,-68.2153125
Bolivia,El Alto,Hospital  El Alto SUR,1,0,0,1,2023.0,-16.5565673,-68.1948252
Bolivia,La Paz,Hospital de Clinicas,1,0,0,0,2023.0,-16.5075419,-68.1187347
Bolivia,La Paz,Hospital Obrero No. 1,1,0,0,1,2018.0,-16.4993201,-68.1182046
Bolivia,La Paz,Oncoservice,1,0,0,1,2023.0,-16.561093,-68.0960298
Bolivia,LA PAZ,Centro Medicina Nuclear Y Radioterapia LA PAZ-Agencia Boliviana de Energia Nuclear,2,0,0,0,2025.0,-16.5949375,-68.2153125
Bolivia,Santa Cruz de la Sierra,Instituto Oncologico del Oriente Boliviano,3,0,0,1,2018.0,-17.7632837,-63.194041
Bolivia,Santa Cruz de la Sierra,CMNyR-Santa Cruz/ABEN,1,0,0,1,2023.0,-17.798072,-63.1925079
Bolivia,Sucre,"Instituto Nacional de Cancerologia ""Dr. Cupertino Arteaga""",1,0,0,1,2023.0,-19.0352912,-65.2592563
Bosnia - Herzegovina,Banja Luka,International Medical Centers Banja Luka,3,0,0,1,2025.0,44.7721811,17.191
Bosnia - Herzegovina,Mostar,University Clinical Hospital Mostar,3,0,0,1,2020.0,43.3447919,17.7903863
Bosnia - Herzegovina,Sarajevo,"Clinical Centre of Sarajevo University, Medical physics department",5,0,0,1,2024.0,43.8568576,18.4189278
Bosnia - Herzegovina,Tuzla,University Clinical Center Tuzla,2,0,0,0,2025.0,44.5366041,18.6924196
Bosnia - Herzegovina,Zenica,Cantonal Hospital Zenica,2,0,0,0,2024.0,44.2097272,17.9263599
Botswana,Gaborone,Lifehealthcare Gaborone (Gaborone Private Hospital),1,0,0,1,2022.0,-24.6580003,25.9077037
Botswana,Gaborone,Sir Ketumile Masire Teaching Hospital,1,0,0,0,2023.0,-24.651134,25.9449274
Botswana,GABORONE,VILLAGE ONCOLOGY,1,0,0,1,2025.0,-24.6580003,25.9077037
Brazil,Anapolis,Unidade Oncológica de Anápolis Dr. Mauá Cavalcante Sávio - Associação de Combate ao Câncer de Goiás,1,0,0,0,2020.0,-16.290572,-48.9425217
Brazil,Aracaju,Fundação de Beneficência - Hospital de Cirurgia - Centro de Radioterapia Dr. Osvaldo da Cruz Leite,1,0,0,1,2019.0,-10.9181356,-37.0591827
Brazil,Aracaju,Hospital Governador João Alves Filho,1,0,0,1,2020.0,-10.9244662,-37.1051164
Brazil,Aracatuba,Santa Casa de Misericórdia de Araçatuba,1,0,0,0,2020.0,-21.2060572,-50.4299806
Brazil,Araguaina,OCIP Brasil - Hospital de Referência de Araguaíana,1,0,0,1,2020.0,-7.1915633,-48.2094801
Brazil,Arapiraca,Centro Hospitalar de Arapiraca Manoel André,1,0,0,1,2020.0,-9.7516469,-36.6642093
Brazil,Araraquara,Santa Casa de Misericórdia de Araraquara - CORA - Centro Oncológico da Região de Araraquara,1,0,1,1,2020.0,-21.7891841,-48.1797509
Brazil,Barbalha,Hospital e Maternidade São Vicente de Paulo,1,0,0,1,2020.0,-7.3119638,-39.3027232
Brazil,Barretos,Fundação PIO XII - Hospital de Câncer de Barretos,7,0,1,1,2019.0,-20.5818193,-48.5688292
Brazil,Bauru,Instituto de Radioterapia de Bauru S/C,1,0,0,0,2019.0,-22.341965,-49.0498045
Brazil,Bauru,Clínica de Radioterapia Arakawa - Hospital Unimed Bauru,1,0,0,0,2020.0,-22.3216027,-48.9753947
Brazil,Belem,Empresa Pública Ofir Loyola - Hospital Ofir Loyola,3,0,0,1,2019.0,-1.4563432,-48.501299
Brazil,Belem,Hospital Saúde da Mulher,2,0,0,1,2020.0,-1.4388033,-48.4691851
Brazil,Belem,Hospital Universitário João de Barros Barreto - Universidade Federal do Pará,1,0,0,1,2020.0,-1.4579238,-48.4645044
Brazil,Belo Horizonte,Santa Casa de Misericórdia de Belo Horizonte,1,0,1,1,2019.0,-19.9249898,-43.9256348
Brazil,Belo Horizonte,Hospital Alberto Cavalcanti - Fundação Hospitalar do Estado de Minas Gerais,1,0,0,0,2020.0,-19.9115838,-43.989362
Brazil,Belo Horizonte,Radiocare Hospital Felício Rocho,1,0,0,0,2020.0,-19.9240432,-43.9562272
Brazil,Belo Horizonte,Hospital Luxemburgo - Associação dos Amigos do Hospital Mario Penna,3,0,0,1,2020.0,-19.9509527,-43.9586164
Brazil,Belo Horizonte,Instituto de Radioterapia Geral e Magavoltagem de Minas Gerais,1,0,0,1,2020.0,-19.8966723,-43.9475178
Brazil,Belo Horizonte,Instituto de Radioterapia São Francisco,2,0,0,1,2020.0,-19.9022997,-43.9336975
Brazil,Belo Horizonte,Instituto Mineiro de Radio-Oncologia  - Hospital  Mater Dei,2,0,0,1,2020.0,-19.9192288,-43.9563115
Brazil,Blumenau,Hospital Santa Isabel - CORBS - Clínica de Radioterapia e Megavoltagem Ltda.,1,0,1,1,2020.0,-26.9239033,-49.065172
Brazil,Blumenau,CORSB - Radioterapia e Megavoltagem S/C Ltda.,2,0,1,1,2020.0,-26.9221165,-49.0547596
Brazil,Botucatu,"Universidade Estadual Paulista ""Julio de Mesquita Filho"" - UNESP - campus de Botucatu",2,0,0,0,2020.0,-22.8914717,-48.4963502
Brazil,Brasilia,Hospital de Base de Brasília,1,0,1,1,2020.0,-15.8002364,-47.8887906
Brazil,Brasilia,Hospital Santa Lúcia,2,0,1,1,2020.0,-15.8272443,-47.9303415
Brazil,Brasilia,HUB - Hospital Universitário de Brasíliar,2,0,0,1,2020.0,-15.7975154,-47.8918874
Brazil,Brasilia,Instituto de Radioterapia de Taguatinga - Radium,1,0,0,1,2020.0,-15.8237177,-48.067134
Brazil,Brasilia,CETTRO - Centro de Tratamento Oncológico Ltda Filial,1,0,0,0,2020.0,-15.7853247,-47.8850204
Brazil,Cachoeiro do Itapemirim,Hospital Evangelico Cachoeiro de Itapemirim,2,0,0,0,2020.0,-20.8435553,-41.1132017
Brazil,Cacoal,Centro de Oncologia e Hematologia de Cacoal -Hospital São Daniel Comboni,1,0,0,0,2020.0,-11.4461276,-61.4283672
Brazil,Campina Grande,Fundação Assistencial da Paraíba,1,0,0,1,2020.0,-7.2206167,-35.8888328
Brazil,Campina Grande do Sul,Hospital Angelina Caron - Clinirad - Clínica de Radioterapia e Quimioterapia Ltda.,2,0,1,1,2020.0,-25.3515769,-49.082457
Brazil,Campinas,Centro Regional de Oncologia de Campinas - COC,2,0,0,1,2020.0,-22.9101744,-47.0593274
Brazil,Campinas,Hospital Municipal Dr.Mario Gatti - Centro Regional de Radioterapia,2,0,1,0,2020.0,-22.9161093,-47.0685528
Brazil,Campinas,Centro Infantil de Investigaciones Hematologicas Dr Domingos A Boldrini,2,0,0,1,2020.0,-22.807929,-47.0642492
Brazil,Campinas,CAISM - Centro de Assistência à Saúde da Mulher - UNICAMP,2,0,0,1,2020.0,-22.8278704,-47.0653579
Brazil,Campinas,Casa de Saúde de Campinas - Instituto de Radiooncologia,1,0,0,1,2020.0,-22.9081601,-47.0547713
Brazil,Campinas,Hospital das Clínicas da UNICAMP,2,0,0,0,2020.0,-22.8269585,-47.064116
Brazil,Campinas,Instituto de Radium de Campinas,3,0,1,1,2020.0,-22.8760128,-47.0484385
Brazil,Campo Grande,Hospital Universitário da Universidade Federal do Mato Grosso do Sul,1,0,2,0,2020.0,-20.5044138,-54.614135
Brazil,Campo Grande,Fundacao Carmen Prudente de Mato Grosso do Sul,1,0,0,0,2020.0,-20.4601097,-54.6209945
Brazil,Campo Grande,Saffar & siufi Sociedade Simples LTDA,1,0,0,0,2020.0,-20.4508243,-54.6029046
Brazil,Campo Mour,Associação Beneficente Hospitalar Santa Casa de Misericórdia de Campo Mourão,1,0,0,1,2020.0,-24.0437988,-52.3810674
Brazil,Campos dos Goytacazes,Instituto de Medicina Nuclear e Endocrinologia,1,0,0,0,2020.0,-21.7637312,-41.3254395
Brazil,Campos Dos Goytacazes,ONCOBEDA,1,0,0,0,2020.0,-21.7624519,-41.3245447
Brazil,Caruaru,CEOC,1,0,0,0,2020.0,-8.2723849,-35.9648002
Brazil,Cascavel,Hospital Universitário - União Oeste Paranaense de Estudos e Combate ao Câncer,2,0,1,1,2020.0,-24.97377,-53.4947447
Brazil,Catanduva,Fundação Padre Albino - Hospital Emílio Carlos,1,0,0,0,2020.0,-21.1496276,-48.9591522
Brazil,Caxias do Sul,Hospital Saúde - Centro Regional de Radioterapia,1,0,0,0,2020.0,-29.1650073,-51.1836522
Brazil,Chapeco,Hospital Regional de Chapecó - Associação Hospitalar Alenoir Vargas Ferreira,1,0,0,1,2020.0,-27.0954122,-52.6169738
Brazil,Contagem,Centro de Oncologia de Contagem,1,0,0,0,2019.0,-19.9384589,-44.0518344
Brazil,Criciuma,Hospital Sao Jose,2,0,0,0,2020.0,-28.6732995,-49.3639202
Brazil,Cuiaba,NUTEC (Nucleo de Terapia Especializada em Cancerologia),1,0,0,0,2020.0,-15.5979717,-56.1216296
Brazil,Cuiaba,Santa Casa de Misericórdia de Cuiabá - Centro de Oncologia e Radioterapia Ltda.,1,0,1,1,2020.0,-15.6070781,-56.0891214
Brazil,Cuiaba,Associação Matogrossense de Combate ao Câncer - Hospital do Câncer do Mato Grosso,1,0,0,1,2020.0,-15.5503855,-56.0556603
Brazil,Curitiba,Liga Paranaense de Combate ao Câncer - Hospital Erasto Gaertner,4,0,1,2,2019.0,-25.4533705,-49.238806
Brazil,Curitiba,Clínica Paranaense de Tumores - Hospital Nossa Senhora das Graças,1,0,0,0,2020.0,-25.4216615,-49.2904728
Brazil,Curitiba,Hospital das Clínicas da Universidade Federal do Paraná,1,0,0,0,2019.0,-25.4241606,-49.2619478
Brazil,Curitiba,Hospital de Clínicas UFPR,1,0,0,0,2019.0,-25.4241606,-49.2619478
Brazil,Curitiba,Neo Nucleo De Estudos Oncologicos,2,0,0,0,2019.0,-25.4268985,-49.2651984
Brazil,Curitiba,Oncoville Atendimento Oncológico Integral Ltda.,2,0,0,0,2020.0,-25.431858,-49.327423
Brazil,Curitiba País,Instituto de Neurologia de Curitiba,1,0,0,0,2021.0,-25.4806421,-49.2985985
Brazil,Curvelo,Instituto do Câncer do Hospital Imaculada Conceição,1,0,0,0,2020.0,-18.7577824,-44.4226247
Brazil,Divinopolis,Fundação Geraldo Corrêa - Hospital São João de Deus,2,0,0,1,2020.0,-20.1444696,-44.8739308
Brazil,Dourados,Associação Beneficente Douradense - Hospital Evangélico Dr. e Sra. Goldsby King - Centro de Tratamento de Câncer de Dourados Ltda,1,0,0,1,2020.0,-22.2311851,-54.8054711
Brazil,Duque de Caxias,Centro  de Radioterapia Rio de Janeiro,1,0,0,0,2020.0,-22.7869886,-43.3125635
Brazil,Duque de Caxias,Oncotech Oncologia  Ltda. S/C,1,0,0,1,2019.0,-22.7952869,-43.2972595
Brazil,Erechim,Hospital Santa Terezinha - Centro de Radioterapia do Alto Uruguai,1,0,0,0,2020.0,-27.6359817,-52.2826597
Brazil,Florianopolis,Imperial Hospital de Caridade - Irmandade Senhor Jesus dos Passos  - Clínica de Radioterapia de Santa Catarina,1,0,1,1,2020.0,-27.6028785,-48.5449546
Brazil,Florianopolis,CEPON - Centro de Pesquisas Oncológicas,2,0,0,1,2020.0,-27.577521,-48.50931
Brazil,Florianopolis,FAHECE - Fundação de Apoio ao Hemosc e Cepon,2,0,0,1,2020.0,-27.5892612,-48.5510255
Brazil,Florianopolis,Liga Catarinense de Combate ao Câncer - Hospital São Sebastião,1,0,1,1,2020.0,-27.5881432,-48.5518309
Brazil,Fortaleza,Instituto do Câncer do Ceará,4,0,0,1,2019.0,-3.7474214,-38.5532831
Brazil,Fortaleza,CRIO - Centro Regional Integrado de Oncologia,3,0,0,1,2020.0,-3.7131731,-38.5728516
Brazil,Foz do Iguacu,Fundação de Saúde Itaiguapy - Hospital Ministro Costa Cavalcanti,1,0,0,1,2020.0,-25.4990999,-54.568845
Brazil,Franca,Fundação Civil Casa de Misericórdia de Franca,1,0,1,1,2020.0,-20.5381768,-47.4009795
Brazil,Francisco Beltrao,CEONC - Centro de Oncologia de Cascavel,2,0,0,0,2020.0,-26.0777457,-53.0572917
Brazil,Goiania,Hospital Araújo Jorge - Associação de Combate ao Câncer de Goiás,3,0,0,1,2019.0,-16.6768109,-49.2470761
Brazil,Goiania,CEBROM - Centro Brasileiro de Radioterapia Oncologia Mastologia,1,0,1,1,2020.0,-16.6670207,-49.2521725
Brazil,Goiania,"CEBROM - Centro Brasileiro de Radioterapia, Oncologia e Mastologia (Filial)",1,0,0,0,2020.0,-16.6809549,-49.241132
Brazil,Governador valadares,Instituto de Oncologia e Radioterapia Ltda,1,0,0,0,2020.0,-18.8944276,-41.9491719
Brazil,Guaratinguetá,Centro de Oncologia Frei Galvão - Hospital Maternidade Frei Galvão,1,0,0,1,2020.0,-22.8151017,-45.1843963
Brazil,Guarulhos,Instituto de Oncologia de Guarulhos,1,0,0,0,2020.0,-23.4716447,-46.523775
Brazil,Ijui,Hospital de Caridade de Ijui,2,0,0,1,2020.0,-28.3938406,-53.9092542
Brazil,Imperatriz,Centro Integrado de Atendimento Oncológico - ONCORADIUM,1,0,0,0,2020.0,-5.5237579,-47.4762224
Brazil,Ipatinga,COR - Centro de Oncologia e Radioisótopos Ltda,2,0,0,1,2020.0,-19.4722733,-42.5503593
Brazil,Itabuna,Santa Casa de Misericórdia de Itabuna - Hospital Manoel Novaes - Centro de Radioterapia de Itabuna,2,0,0,0,2019.0,-14.7859092,-39.2773186
Brazil,Itaperuna,Conferência São José do Avaí - Hospital São José do Avaí,1,0,0,0,2020.0,-21.2024652,-41.8897559
Brazil,Jales,Fundação Pio XII - Hospital do Câncer de Barretos - Unidade III,1,0,0,0,2020.0,-20.5723289,-48.5676418
Brazil,Jaraguá do Sul,Sociedade Divina Providência Hospital e Maternidade São José,1,0,0,0,2019.0,-26.4813798,-49.0842138
Brazil,Jau,Fundacao Dr. Amaral Carvalho,3,0,0,1,2020.0,-22.2744268,-48.5413612
Brazil,Joao Pessoa,Fundação Laureano - Hospital Napoleão Laureano,3,0,0,1,2019.0,-7.130286,-34.8721563
Brazil,Joinville,Hospital Municipal São José,2,0,0,1,2020.0,-26.309458,-48.8462325
Brazil,Juiz de Fora,ASCOMCER - Associação Feminina de Prevenção e Combate ao Câncer de Juiz de Fora - Hospital Maria José Baeta Reis,1,0,0,1,2019.0,-21.7819822,-43.3626579
Brazil,Juiz de Fora,Instituto Oncológico Ltda.,3,0,0,1,2020.0,-21.7636864,-43.3442733
Brazil,Jundiai,Hospital de Caridade São Vicente de Paulo,1,0,0,2,2020.0,-23.1839698,-46.8898799
Brazil,Jundiai,Centro de Radioterapia Jundiaí S/C Ltda,1,0,0,0,2020.0,-23.1960164,-46.8921559
Brazil,Lajeado,Sociedade Beneficiente e Caridade de Lajeado, Hospital Bruno Born,1,0,0,0.0,-29.4631429,-51.9665968
Brazil,Limeira,Irmandade Santa Casa de Misericórdia de Limeira - Centro de Oncologia de Limeira,1,0,0,0,2020.0,-22.5846582,-47.4006473
Brazil,Londrina,Hospital Antonio Prudente - Instituto do Câncer de Londrina,2,0,0,1,2019.0,-23.3197305,-51.1662008
Brazil,Londrina,Instituto Londria de Radioterapia,1,0,0,0,2020.0,-23.3040122,-51.1788701
Brazil,Maceio,Hospital Universitário Prof. Alberto Nunes,1,0,0,1,2019.0,-9.6498597,-35.7089506
Brazil,Maceio,Santa Casa de Misericórdia de Maceió,2,0,0,1,2019.0,-9.6671132,-35.7413189
Brazil,Manaus,Fundação Centro de Controle de Oncologia,3,0,0,0,2019.0,-3.0839528,-60.0444643
Brazil,Manaus,IMAM - Instituto de Mama do Amazonas Ltda,1,0,0,0,2020.0,-3.1137741,-60.0115028
Brazil,Marilia,Fundação Municipal de Ensino Superior de Marília,2,0,1,1,2020.0,-22.2213337,-49.9507877
Brazil,Maringa,Centro de Oncologia e Radioterapia Sant'Ana,2,0,0,1,2020.0,-23.4258779,-51.9466172
Brazil,Maringa,INSTITUTO DE ONCOLOGIA E HEMATOLOGIA MARINGA LTA,1,0,0,0,2020.0,-23.4348775,-51.9639164
Brazil,Mogi Das Cruzes,Clinica de Radioterapia Mogi das Cruzes,2,0,1,1,2020.0,-23.5217272,-46.1860048
Brazil,Montes Claros,Fundação de Saúde Dilson de Quadros Godinho,1,0,0,0,2020.0,-16.7169102,-43.8582545
Brazil,Montes Claros,RADIALIS,2,0,0,1,2020.0,-16.7291552,-43.8670745
Brazil,Muriae,Fundação Cristiano Varella - Hospital do Câncer de Muriaé,2,0,0,1,2020.0,-21.1113594,-42.3834998
Brazil,Natal,Liga Norte-Riograndense Contra o Câncer - CECAN (Hospial Dr. Luiz Antônio),5,0,2,1,2020.0,-5.8154643,-35.228412
Brazil,Niteroi,Hospital Santa Cruz - Serviço de Radioterapia e Isótopos de Niterói Ltda.,1,0,0,0,2020.0,-22.8947385,-43.11756
Brazil,Niteroi,Clínica de Radioterapia de Ingá Ltda.,1,0,0,0,2020.0,-22.8807073,-43.1013526
Brazil,Nova Iguacu,Instituto Oncologico de Nova Iguacu LDTA,1,0,0,0,2020.0,-22.7501859,-43.447306
Brazil,Passo Fundo,Hospital São Vicente Paulo,2,0,0,0,2020.0,-28.2602035,-52.4132454
Brazil,Passos,Santa Casa de Misericórdia de Passos - Hospital Regional do Câncer,2,0,0,1,2020.0,-20.7135408,-46.6127045
Brazil,Pato Branco,Oncorad - Clínica de Radioterapia do Sudoeste LDTA,1,0,0,0,2019.0,-26.228901,-52.6716223
Brazil,Patos De Minas,Centro Oncológico AZ do Noroeste Ltda. - Complexo Hospitalar São Lucas,1,0,0,0,2020.0,-18.5835774,-46.5153247
Brazil,Pelotas,Centro Regional de Oncologia - Faculdade de Medicina de Pelotas - UFPel,1,0,0,0,2020.0,-31.7817816,-52.3230731
Brazil,Pelotas,Santa Casa de Misericórdia de Pelotas - Centro de Radioterapia e Oncologia,1,0,0,0,2020.0,-31.7640111,-52.3396152
Brazil,Petropolis,Centro de Terapia Oncológica S/C Ltda,1,0,0,0,2020.0,-22.5151124,-43.1705649
Brazil,Piracicaba,Hospital dos Fornecedores de Cana - Associação dos Fornecedores de Cana de Piracicaba,2,0,0,2,2020.0,-22.7121482,-47.6579129
Brazil,Piracicaba,Irmandade Santa Casa de Misericórdia de Piracicaba / CECAN (CENTRO DO CANCER FRANCISCO CUNHA FILHO),2,0,0,0,2020.0,-22.7373416,-47.6433574
Brazil,Pocos de Caldas,Clinica Memorial Ltda.,2,0,0,1,2020.0,-21.7772846,-46.6248931
Brazil,Ponta Grossa,Instituto Sul Paranaense de Oncologia - ISPON,1,0,0,0,2020.0,-25.0885093,-50.1630358
Brazil,Porto Alegre,Irmandade Santa Casa de Misericórdia de Porto Alegre - Hospital Santa Rita,5,0,1,1,2020.0,-30.030867,-51.2202955
Brazil,Porto Alegre,Associação Hospitalar Moinhos de Vento,2,0,0,1,2020.0,-30.0245649,-51.2008119
Brazil,Porto Alegre,COR - Centro de Oncologia Radioterápica Ltda. - Mae de Deus Hospital,2,0,0,1,2020.0,-30.0590304,-51.2289986
Brazil,Porto Alegre,Hospital de Clinicas de Porto Alegre,2,0,0,1,2020.0,-30.0387949,-51.2066525
Brazil,Porto Alegre,União Brasileira de Educação e Assistência - Hospital São Lucas da PUCRS,2,0,0,0,2020.0,-30.0552693,-51.1733967
Brazil,Porto Velho,Instituto de Oncologia e Radioterapia São Peregrino,1,0,0,1,2020.0,-8.7635576,-63.8971704
Brazil,Pouso Alegre,Instituto Sul Mineiro de Oncologia - Oncominas,1,0,0,0,2020.0,-22.2344083,-45.9387386
